id	filename	md5	size	state
2e9d61a8-2a9c-4edb-b69f-5d341587fa07	2e9d61a8-2a9c-4edb-b69f-5d341587fa07/343d2e5d-ffc5-4ff1-b4e5-cb88514294c9.targeted_sequencing.aliquot_ensemble_masked.maf.gz	a8567fa12e9a6e29f3662cf217b9cc2d	4384	validated
06e64fba-0d70-4cbc-bc7a-9f49b1dcb95d	06e64fba-0d70-4cbc-bc7a-9f49b1dcb95d/6b4e48d8-096d-4470-827e-2dd23b331ea4.wxs.aliquot_ensemble_masked.maf.gz	ac8c6adc1bf8865b161b9fd4387f2ec9	10608	validated
aca1ed1c-3421-44a3-80bf-62b1779b5a5f	aca1ed1c-3421-44a3-80bf-62b1779b5a5f/941a973e-72cc-44da-9c7b-25319725316b.targeted_sequencing.aliquot_ensemble_masked.maf.gz	7e152f66654066e0b698fad9614c6ebe	4567	validated
28a1118a-d459-4229-bd1e-e80695f690bd	28a1118a-d459-4229-bd1e-e80695f690bd/a3d0bc65-0d8d-4848-b70b-f60aed9a0162.wxs.aliquot_ensemble_masked.maf.gz	16f5aae7d34be335e88a0f92f420fe6e	28228	validated
12cf35eb-151a-4f70-836d-e8dd17a24907	12cf35eb-151a-4f70-836d-e8dd17a24907/d33786c0-76ca-4eea-a173-c4de42bf028d.targeted_sequencing.aliquot_ensemble_masked.maf.gz	da702ce703a88a960b5cacefbc4c2f2f	1874	validated
8bb1f417-54e6-42e7-893f-90eda79ce159	8bb1f417-54e6-42e7-893f-90eda79ce159/4cc3d63e-4278-45d9-8f0e-df6e43a1c985.targeted_sequencing.aliquot_ensemble_masked.maf.gz	22389fdc126ffd5bbc6183913e1a6a34	5542	validated
258d396b-f20f-4e9b-a494-048fc3acec1d	258d396b-f20f-4e9b-a494-048fc3acec1d/5486e2e3-05bd-4aaa-8b88-7677773057d0.targeted_sequencing.aliquot_ensemble_masked.maf.gz	90843f78233cb8fb0453841e37e3df9f	9120	validated
aa266230-fd67-46b9-b1f4-31ae740bbf79	aa266230-fd67-46b9-b1f4-31ae740bbf79/68c775cd-7658-4aeb-9b4d-123ef0f86087.targeted_sequencing.aliquot_ensemble_masked.maf.gz	cfca9235ad5ed9734a55b958e97a4898	3671	validated
b2196c9b-9fbe-475e-b382-278436625bee	b2196c9b-9fbe-475e-b382-278436625bee/cc76e070-3fa3-40fc-a4b8-88d1000ecc9c.wxs.aliquot_ensemble_masked.maf.gz	3c783716244e6481712853f863f93c59	9177	validated
26b1b503-962c-4a49-9a3b-475c43f3ca6d	26b1b503-962c-4a49-9a3b-475c43f3ca6d/f0675c2c-7612-444b-8ede-9166fc118fc3.wxs.aliquot_ensemble_masked.maf.gz	56e87fabadbbb9f19a031afbfb3a44a2	18580	validated
